EventID,WorkGroup,AssetName,DownStart,DownEnd,Total Duration,Shift Scheduled Duration,Total Scheduled Duration,Reason,Code,ShiftNumber,ScheduleID,OEE
1724093,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:10,0:00:10,0:00:10,Ing - camara,,2,59212,1
1724090,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59212,1
1724083,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:09,0:00:09,0:00:09,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59212,1
1724081,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:03,0:00:03,0:00:03,Falla 58: C-Clip Posn. Extendida,,2,59212,1
1724038,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59211,1
1724009,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59211,1
1723967,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:02,0:00:02,0:00:02,Falla 58: C-Clip Posn. Extendida,,3,59211,1
1723924,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,1
1723923,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,1
1723922,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,1
1723921,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:24,0:00:24,0:00:24,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59211,1
1723917,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:05:33,0:05:33,0:05:33,Mantto - market system,,3,59211,0.99
1723916,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:01:11,0:01:11,0:01:11,Falla 58: C-Clip Posn. Extendida,,3,59211,1
1723890,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59211,1
1723859,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:02,0:00:02,0:00:02,Falla17. Servo Soporte Izquierdo Altura Fallo,,3,59211,1
1723776,Ensamble 100D,Bench 100D,5/15/2024,5/15/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59211,1
1723678,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,1
1723618,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,1
1723617,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,1
1723616,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59211,1
1723600,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59211,1
1723597,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:03:01,0:03:01,0:03:01,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,0.99
1723594,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:02:35,0:02:35,0:02:35,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59211,0.99
1723592,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,3,59211,1
1723587,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:05:53,0:05:53,0:05:53,Falla 72:  Soporte Derecha Posn Insercion,,3,59211,0.99
1723582,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:07,0:00:07,0:00:07,Falla 70:  Soporte Derecha Posn Pre Insercion,,2,59210,1
1723576,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:11,0:00:11,0:00:11,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723572,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla209. 3 Rechazos Concecutivos en Prueba de Fuga. Llame a Supervisor.,,2,59210,1
1723562,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:06:48,0:06:48,0:06:48,Calidad - fuga,,2,59210,0.99
1723553,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:09,0:00:09,0:00:09,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723551,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723550,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723549,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723548,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723547,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723546,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723545,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723544,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:14,0:00:14,0:00:14,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723542,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723538,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:12,0:00:12,0:00:12,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723497,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:21,0:00:21,0:00:21,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723496,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:11,0:00:11,0:00:11,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723489,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:08,0:00:08,0:00:08,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723485,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:38,0:00:38,0:00:38,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723476,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723461,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723454,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723426,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:21:17,0:21:17,0:21:17,Calidad - badge,,2,59210,0.96
1723382,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723381,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723380,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723379,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723362,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723330,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723329,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723327,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723277,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723271,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:08,0:00:08,0:00:08,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723270,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723258,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723257,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:17,0:00:17,0:00:17,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723250,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla 58: C-Clip Posn. Extendida,,2,59210,1
1723221,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla29. Servo Soporte Derecho Longitud Fallo,,2,59210,1
1723210,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723196,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723193,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:02:30,0:02:30,0:02:30,Falla 72:  Soporte Derecha Posn Insercion,,2,59210,0.99
1723158,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723151,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:07,0:00:07,0:00:07,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723144,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723141,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723135,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723134,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723131,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59210,1
1723124,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:01:30,0:01:30,0:01:30,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723101,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,2,59210,1
1723100,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:01:04,0:01:04,0:01:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59210,1
1723082,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:09,0:00:09,0:00:09,Falla209. 3 Rechazos Concecutivos en Prueba de Fuga. Llame a Supervisor.,,2,59209,1
1723068,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1723066,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1723056,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:15,0:00:15,0:00:15,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1723039,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:08,0:00:08,0:00:08,Falla 58: C-Clip Posn. Extendida,,2,59209,1
1723022,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:05:35,0:05:35,0:05:35,Ing - .,,2,59209,0.99
1723001,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722999,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722984,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722968,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:14,0:00:14,0:00:14,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722967,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:21,0:00:21,0:00:21,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722965,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59209,1
1722953,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:01:03,0:01:03,0:01:03,Calidad - .,,2,59209,1
1722943,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722933,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722928,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:07,0:00:07,0:00:07,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722927,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:08,0:00:08,0:00:08,Falla26. Servo Soporte Derecho Altura Fallo,,2,59209,1
1722926,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:16,0:00:16,0:00:16,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722925,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:01,0:00:01,0:00:01,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722924,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla32. Servo Pin Izquierdo Altura Fallo,,2,59209,1
1722915,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:06:03,0:06:03,0:06:03,Ing - .,,2,59209,0.99
1722913,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59209,1
1722912,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:08,0:00:08,0:00:08,Falla26. Servo Soporte Derecho Altura Fallo,,2,59209,1
1722907,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:01:52,0:01:52,0:01:52,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722894,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:01:34,0:01:34,0:01:34,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722878,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722864,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722862,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:08,0:00:08,0:00:08,Falla 58: C-Clip Posn. Extendida,,2,59209,1
1722703,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:20,0:00:20,0:00:20,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722702,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722685,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 58: C-Clip Posn. Extendida,,2,59209,1
1722643,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:22,0:00:22,0:00:22,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722637,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla 58: C-Clip Posn. Extendida,,2,59209,1
1722562,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722556,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:01:20,0:01:20,0:01:20,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722536,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:20,0:00:20,0:00:20,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722529,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722512,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59209,1
1722509,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,2,59209,1
1722508,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59209,1
1722507,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:01,0:00:01,0:00:01,Falla 72:  Soporte Derecha Posn Insercion,,2,59209,1
1722499,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla17. Servo Soporte Izquierdo Altura Fallo,,3,59208,1
1722484,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:01,0:00:01,0:00:01,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722470,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722464,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59208,1
1722449,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722444,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla26. Servo Soporte Derecho Altura Fallo,,3,59208,1
1722430,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722423,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59208,1
1722407,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722399,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722391,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:01,0:00:01,0:00:01,Falla 58: C-Clip Posn. Extendida,,3,59208,1
1722389,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722384,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59208,1
1722379,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:07,0:00:07,0:00:07,Falla26. Servo Soporte Derecho Altura Fallo,,3,59208,1
1722378,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:06,0:00:06,0:00:06,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722283,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:03,0:00:03,0:00:03,Falla26. Servo Soporte Derecho Altura Fallo,,3,59208,1
1722193,Ensamble 100D,Bench 100D,5/14/2024,5/14/2024,0:00:04,0:00:04,0:00:04,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59208,1
1722167,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:02:16,0:02:16,0:02:16,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,0.99
1722125,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722062,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:01,0:00:01,0:00:01,Falla 58: C-Clip Posn. Extendida,,3,59208,1
1722041,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:19,0:00:19,0:00:19,"Ing - En Proceso: ,",,3,59208,1
1722039,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:32,0:00:32,0:00:32,"Ing - ,",,3,59208,1
1722029,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:03:27,0:03:27,0:03:27,Calidad - .,,3,59208,0.99
1722025,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:13,0:00:13,0:00:13,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722021,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:07,0:00:07,0:00:07,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722018,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1722001,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1721999,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,3,59208,1
1721982,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:02,0:00:02,0:00:02,Falla35. Servo Pin Izquierdo Longitud Fallo,,3,59208,1
1721932,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:54,0:00:54,0:00:54,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721920,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:20,0:00:20,0:00:20,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721918,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721913,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721854,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:27:31,0:27:31,0:27:31,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59207,0.94
1721851,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:18,0:00:18,0:00:18,Falla 72:  Soporte Derecha Posn Insercion,,2,59207,1
1721839,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:12,0:00:12,0:00:12,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721737,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:12,0:00:12,0:00:12,Falla26. Servo Soporte Derecho Altura Fallo,,2,59207,1
1721727,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:17,0:00:17,0:00:17,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721695,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:05,0:00:05,0:00:05,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59207,1
1721551,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla35. Servo Pin Izquierdo Longitud Fallo,,2,59207,1
1721535,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:04,0:00:04,0:00:04,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59207,1
1721520,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:03,0:00:03,0:00:03,Falla 12. Scanner de Seguridad Interrumpido Durante el Ciclo,,2,59207,1
1721503,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:04:10,0:04:10,0:04:10,Ing - liberar pieza,,2,59207,0.99
1721492,Ensamble 100D,Bench 100D,5/13/2024,5/13/2024,0:00:19,0:00:19,0:00:19,Falla 72:  Soporte Derecha Posn Insercion,,2,59207,1
